url,brand,model,year,price_usd,price_uah,mileage,location,engine,transmission,state_num,description
https://auto.ria.com/uk/auto_mazda_cx_5_34290918.html,Mazda,CX-5,2016,18700,707982,125 тис. км,Київ,"Дизель, 2.2 л.",Типтронік,,"Дуже гарне авто! 
Стан нового! 
Самий гарний колір Soul Red Crystal. 
Куплена в березні 2017 року 
В техпаспорті 2016 
Орігінальний пробіг! 
Електрона Сервісна книга з відмітками! 
Сервіс наряди! 
Салон ідеальний, кузов без вм'ятин. Мотор коробка передач працюють ідеально, ходова, електроніка на відмінно.
Не потребує вкладень! 
Вся в рідній фарбі! 
Максимальна комплектація Premium! 
- Електричне регулювання та підігрів зовнішніх дзеркал заднього огляду 
- Автоматичне складування дзеркал при закритті дверей 
- Безрамкове дзеркало заднього виду з автоматичним затемненням 
- Електричні склопідйомники передніх та задніх дверей 
- Двозонний клімат контроль 
- Електричне регулювання сидіння водія
- Підігрів передніх сидінь 
- Електропідігрів лобового скла 
- Система Start/Stop 
- I-stop 
- система автоматичного запуску/зупинки двигуна 
- Датчик дощу та світла 
- круїз-контроль 
- Система безключового доступу до автомобіля 
- Мультимедійна система MZD з модулем Apple CarPlay/Android Auto та джойстиком HMI 
- TFT кольоровий монітор 
- Bluetooth® 
- Підтримка систем Apple CarPlay і Android Auto (підключення через USB-кабель) 
- Аудіосистема Bose, радіо AM / FM (RDS), USB
-MP3, 10 динаміків - Роз'єми (usb, aux, ipod) 
- камера заднього огляду 
- Датчики паркування (передні та задні) 
- Світлодіодні ліхтарі денного світла LED 
- Bi-Xenon фари головного світла (з денними ходовими вогнями) 
- Світлодіодні задні ліхтарі (LED) 
- Системи освітлення ""coming home"" та ""leaving home"" 
- Аlh - світлодіодна система адаптивного освітлення 
- LED денні ходові вогні 
- Оздоблення салону : шкіра 
- Легкосплавні диски r19 
Авто взуто в майже нову літню гуму Yokohama  року 
В комплекті також іде зимова  гума Nokian
2 оригінальні ключі! 
Сигналізація Stare-Line, Multi Lock, замок капота 
Авто можливо ще довго описувати, приїздіть та дивіться в живу!
 Автобізнесменів прохання не турбувати! Можливий адекватний торг!"
https://auto.ria.com/uk/auto_mazda_3_34290658.html,Mazda,3,2016,12500,474500,76 тис. км,Одеса,"Бензин, 2 л.",Автомат,BH 5851 PT,"Mazda 3 Skyactive (2016)
- объем: 2.0 бенз.
- пробег: 76 т. км.

Запуск кнопкой
Мультируль
Круиз контроль
Кондиционер
Камера заднего вида
Система контроля слепых зон
Идеальное состояние автомобиля!"
https://auto.ria.com/uk/auto_mazda_6_34104466.html,Mazda,6,2018,18500,701520,69 тис. км,Київ,"Бензин, 2.5 л.",Автомат,KA 6881 IC,Можливий обмін з вашою доплатою
https://auto.ria.com/uk/auto_mazda_3_33962296.html,Mazda,3,2017,11800,447810,72 тис. км,Вінниця,"Бензин, 2.5 л.",Ручна / Механіка,AB 7218 IH,"Ціна за гроші. На обмін ціна 13500$
Mazda 3 в комплектації Touring.
Динамічний та економний хот хетч.  
Автомобіль японської зборки. Відмінний зовнішній та технічний стан. По авто нічого робити не треба. Безпека заводська. Новий комплект зимової гуми. 

Комплектація:
Топова мультимедіа
Шкіряний салон (не екошкіра)
Електропривід сидінь 
Підігрів передніх сидінь 
Датчики сліпих зон
Датчик світла та дощу
Система smart city brake support(авто само зупиняється не даючи зіткнутись з автомобілем спереду)
Камера заднього огляду
Дзеркала з підігрівом і електрорегулюванням 
Датчик тиску в шинах
Бортовий комп’ютер 

З радість відповім на запитання по телефону."
https://auto.ria.com/uk/auto_mazda_cx_5_33937050.html,Mazda,CX-5,2020,24700,937612,40 тис. км,Київ,"Бензин, 2.5 л.",Автомат,AI 0694 OX,"Авто в максимальній комплектації Grand Touring.  Пошкоджені кузовні елементи і безпека зняті з іншого авто в колір без покраски. Музика Bosse з сабуфером. Підігрів і вентиляція передніх ,задніх сидінь і руля. Підрульові лепестки. Вентиляція передніх сидінь. Проєкція на лобове. лобове оригінальне с підігрівом . Без ключевий доступ . Адаптивні Fulled фари і адаптивний круїз з радаром. Дзеркала з підігрівом мертвими зонами і авто складанням. Багажник на електроприводі.  Два комплекти резини. Перекупам і площадкам прохання не турбувати. Можливий обмін на авто дешевше."
https://auto.ria.com/uk/auto_mazda_3_33844039.html,Mazda,3,2017,16500,625350,20 тис. км,Миколаїв,"Бензин, 2.5 л.",Автомат,,"Мазда 3 2,5 бензин 2018г США 
Пробег 20 000 км

ViN : 3МZBN1V35JM165024

Покупалась для себя в США. Идеал"
https://auto.ria.com/uk/auto_mazda_3_34245104.html,Mazda,3,2018,13950,529821,77 тис. км,Київ,"Бензин, 2.5 л.",Автомат,KA 1635 EX,"Сама максимальна комплектація з двигуном 2.5: шкіряний салон, люк, безключовий доступ, мертві зони, круїз контроль, клімат 2-х зонний, приміальна  музика Bose,датчики тиску в шинах. Автомобіль в гарному стані , робити нічого не треба."
https://auto.ria.com/uk/auto_mazda_cx_5_34289542.html,Mazda,CX-5,2018,23500,886420,78 тис. км,Київ,"Бензин, 2.5 л.",Автомат,AA 0700 IM,"Mazda CX-5 2018 рік. Комплектація Touring plus, повний привід.
Оригінальний пробіг.
Колір білий перламутр(виглядає дуже яскраво)
салон шкіра+алькантара, музика BOSE, люк, підігрів сидінь, 2х зоний клімат, меню укр/рос. мова(на вибір), навігація , дістронік, контроль по смугам, адаптивні фари та круїз контроль. Купувалась для себе.
Зроблено ТО. Новий акумулятор. Нова зимня гума R19 (Bridgestone Blizzak). Деталі по телефону."
https://auto.ria.com/uk/auto_mazda_cx_5_32511159.html,Mazda,CX-5,2016,16200,611712,162 тис. км,Київ,"Бензин, 2.5 л.",Автомат,KA 0013 EI,"Машинка сел и поехал,обслужена.была в семье."
https://auto.ria.com/uk/auto_mazda_6_34289365.html,Mazda,6,2017,18500,700040,110 тис. км,Житомир,"Бензин, 2.5 л.",Автомат,,"КАСКО до кiнця 2023 року 
Нова літня гума
Куплена від офіційного дилера обслуговування на офіційному СТО Mazda
Функція 
kar play
adaptive headlight
Перша реєстрація грудень 2017 року"
https://auto.ria.com/uk/auto_mazda_cx_9_34288844.html,Mazda,CX-9,2021,38000,1442480,19 тис. км,Кривий Ріг,"Бензин, 2.5 л.",Автомат,,"Продам Mazda CX-9, 2021 року випуску. Куплена 10.07.2021 року.
Машина куплялась новою в офіційному автосалоні в Україні.  Автомобіль на гарантії, зробленно нульове ТО та два ТО раз на 8 тис.км. на офіційній станції.
Дооснащена оригінальними парктроніками передніми і задніми. Захист двигуна, коробки. Поклеєна в броне плівку, передній бампер, передні крила, капот, криша, пороги, арки, кромки дверей, задній бампер. Автомобіль в рідній фарбі, нічного не фарбувалось. Салон та кузов в ідеальному стані. Машина пройшла меньше 19 тис.км.
Дзвоніть відповім на всі питаня.
Цікавить лише продаж, обмін не цікавить. Машина продається, так як вже придбана нова."
https://auto.ria.com/uk/auto_mazda_6_33240880.html,Mazda,6,2018,21900,826286,73 тис. км,Суми,"Бензин, 2.5 л.",Автомат,BM 1091 EB,"Grand Touring Зареєстрована в вересні,без пробігу по Україні,стан нового авто,без всяких нюансів на фуловій комплектації!"
https://auto.ria.com/uk/auto_mazda_6_34288261.html,Mazda,6,2015,12500,472499,200 тис. км,Стрий,"Дизель, 2.2 л.",Ручна / Механіка,BC 6160 MT,
https://auto.ria.com/uk/auto_mazda_cx_5_33555782.html,Mazda,CX-5,2017,23800,897973,41 тис. км,Івано-Франківськ,"Бензин, 2.5 л.",Типтронік,AP 1546 EX,Авто привезённое из США в 2019г. без дтп красили задний бампер и все.максимальная комплектация я один хозяин в Украине.заменены масла фильтра уже на зимней резине новой. два комплекта колёс одни ещё родные.
https://auto.ria.com/uk/auto_mazda_cx_5_34287963.html,Mazda,CX-5,2016,14500,547230,171 тис. км,Житомир,"Газ / Бензин, 2.5 л.",Автомат,AM 5251 CM,"Автомобіль в максимальній комплектації Grand Touring (GT): безключовий доступ, старт/стоп, круїз-контроль, R-камера, повний електропакет, бортовий компютер, повний привід, ел. привід сидіння водія, мультимедійне кермо, датчик тиску шин, ел. привід стоянкового гальма, датчик дощу і світла, адаптивний круїз-контроль (distronic), датчик стеження і утримання смуги, датчик і індикатор сліпих зон в дзеркалах, SCBS - Інтелектуальна система екстреного гальмування і маневру в критичній ситуації, контроль полосності або утримання в полосі, навігація GPS, AUX, USB, Bluetooth, Hands Free, підігрів сидінь  і т.п. Мова змінена. За детальною інформацією телефонуйте. Автомайданчикам не турбувати.Продаж не спішний,Авто вкладень не потребує. Встановлена газова установка 5 покоління за 1500уе,додатково 2 комплекта ковриків та 2 компелекта резини(літня та зимова(1 сезон))."
https://auto.ria.com/uk/auto_mazda_cx_9_34118750.html,Mazda,CX-9,2016,21500,814205,83 тис. км,Київ,"Бензин, 2.5 л.",Автомат,KA 8535 CI,"Авто привезено з Америки з мінімальними пошкодженнями.  Абсолютно безпроблемне авто, повністю обслужене та не потребує ніяких вкладень . Торг мінімальний біля авто ."
https://auto.ria.com/uk/auto_mazda_6_33958230.html,Mazda,6,2015,13000,492960,230 тис. км,Суми,"Бензин, 2 л.",Автомат,,"Мазда 6 skyactiv универсал 2016 модельный год, европеец в идеальном состоянии. 100 % растаможен, обслужен готов к эксплуатации. Шикарная комплектация с адаптивным фул лед светом на автомате с спортивным и зимним режимом. Очень экономный город 8 трасса 6 л/100 км. Система контроля слепых зон, круиз, запуск кнопкой, старт стоп, контроль давления шин и много разных полезных функций. Сервисная книга."
https://auto.ria.com/uk/auto_mazda_3_34118554.html,Mazda,3,2019,18000,678960,19 тис. км,Запоріжжя,"Бензин, 2.5 л.",Автомат,AE 9716 PP,"Опис Стан нового авто Пробіг 19 тис. км Мінімальні пошкодження, дивітьс Двигун, підвіска без пошкоджень (Run an drive)Максимальна можлива комплектація PREMIUM PACKAGE на повному приводі (прошу не путати з голими комплектаціями preffered і тим більше select) У комплектації: - FULL LED поворотні фари з автодальним - LED задні фари - салон натуральна шкіра (в інших комплектаціях шкірозамінника) - люк - РК панель приладів - преміальна музика BOSE - APPLE CARPLAY/ANDROID AUTO - Проекція на лобові - безключовий доступ - адаптивний круїз - утримання у смузі - підрульові лепестки - запобігання зіт пам'яттю - датчик світла та дощу - Датчики тиску шин - електроручник - AutoHold - камера заднього виду - сліпі зони - диски R18 - бездротова зарядка для телефону І багато іншого ( специфікація з комплектацією на фото) Переоформлення в МРЕВ Читати ще Участь у ДТП Був у ДТП Технічний стан Повністю неушкоджений Безпека Центральний замок • Антиблокувальна система (ABS) • Система стабілізації (ESP) • Іммобілайзер • Антипробуксовочна система (ASR) • Розподіл гальмівних зусиль (BAS, EBD) • Попередження зон • Контроль за смугою руху • Датчик втоми водія • Датчик тиску в шинах • Система кріплення IsoFix • Блокування замків задніх дверей • Датчик проникнення в салон (датчик об'єму) Салон і комфорт Люк • Бортовий комп'ютер • Датчик дощу • Підігрів дзеркал • Тоноване скло • Запуск двигуна з кнопки • Бездротова зарядка для смартфона • Заднє сидіння, що складається, • Оздоблення керма шкірою • Оздоблення шкірою важеля КПП • Передній центральний підлокітник • Декоративне підсвічування салону • Розетка 12V • Система доступу без ключа • Проекційний дисплей • Мультифункціональний Електроприв од дзеркал • Адаптивний круїз • додатково диски з датчиками та зимовою гумою. дзвонити до Вайбера"
https://auto.ria.com/uk/auto_mazda_cx_9_33250646.html,Mazda,CX-9,2018,35500,1347225,70 тис. км,Київ,"Бензин, 2.5 л.",Автомат,CB 5869 BT,"Автомобіль офіційний, придбаний у офіційного дилера в Дніпрі в березні 2019 року. Обслуговувався в Києві на Автоінтернешенал на Петрівці на офіційному сервісі, всі роботи виключно по регламенту. В ДТП автомобіль не був, пошкоджень не має. Перевірка на офіційному сервісі. Із допів - захист двигуна та КПП, плівка спереду та дверні ручки, супутникова сигналізація ВЕН Бест, apple car play, android auto. Круїз, утримання в смузі, попередження зіткнення, розпізнавання знаків, підігріви і пам'ять сидінь, електродзеркала, обігрів скла, 3-х зонний клімат, чорна стеля, подвійне скло передніх дверей. Дуже комфортне на ходу. Останнє ТО 2 місяці тому. Стан близький до нового. Один власник, 1-ша реєстрація. Половина пробігу по Європі."
https://auto.ria.com/uk/auto_mazda_cx_5_34287498.html,Mazda,CX-5,2017,17900,675367,139 тис. км,Львів,"Бензин, 2.5 л.",Автомат,,"Авто привезене в Україну у 2021 році з США. Була відновлена до ідеального стану. Обслуговувалась вчасно та якісно. В наявності присутні 2 комплекти резини, та диски до них. Авто у відмінному технічному стані. За детальною інформацією телефонуйте!!"
https://auto.ria.com/uk/auto_mazda_6_33806804.html,Mazda,6,2018,16000,603360,42 тис. км,Київ,"Бензин, 2.5 л.",Автомат,KA 9096 BI,"Автомобіль в чудовому стані (зійшов з конвеєра 11/18, тому по факту автомобіль ""встав"" на дорогу вже у 19 році). Обслуговувався своєчасно та ретельно, так як купувався для власного користування. Надійний та комфортний автомобіль, а ще - доволі вмісткий. 

По комплектації: 

- датчик світла та дощу;
- датчики сліпих зон;
- двохфазний клімат-контроль;
- запуск з кнопки;
- sport - режим;
- камера заднього виду. 

Одразу після реставрації авто всі сидіння були зачохлені, тому стан їхній ідеальний.
В комплекті з автівкою йде накидки на сидіння, два комплекти килимків (резина та безпосередньо килимок), та два комплекти резини (зима та літо)

На автівку встановлення сигналка Pandora. Якщо цікавить авто з сигналкою +300$

Авто ефектне та комфортне. 

За детальною інформацією дзвоніть. 

Перекупи не цікавлять."
https://auto.ria.com/uk/auto_mazda_cx_9_34286766.html,Mazda,CX-9,2016,20600,776826,97 тис. км,Одеса,"Бензин, 2.5 л.",Автомат,,Продам надійний економний автомобіль на кожний день. По всім питанням звоніть пишіть.
https://auto.ria.com/uk/auto_mazda_cx_5_34286713.html,Mazda,CX-5,2018,25000,942750,56 тис. км,Верховина,"Бензин, 2.5 л.",Автомат,,"Продам своє авто Mazda CX5 Grand Touring. Авто купувалось та відновлювалось для себе. В ідеальному стані як зовні так і технічно, робити нічого не треба. Автобізнесменів та майданчики прошу не турбувати, пригоном авто не займаюсь. З радістю відповім на всі питання за телефоном"
https://auto.ria.com/uk/auto_mazda_6_34284192.html,Mazda,6,2015,15500,587605,152 тис. км,Коломия,"Бензин, 2.5 л.",Автомат,AT 6770 HH,"Авто у відмінному стані, повністю обслужене ,додаткових вкладень не потребує.
Пригнана для себе із мінімальним заднім пошкодженням,безпека ціла!(не спрацьовувала).
 - 4 шт зимової резини Nokian R17 на дисках.
Максимальна комплектація GRAND TOURING
 - Full led оптика
 - Датчики сліпих зон
 - Титанові диски R19
 - Безключовий доступ
 - Сидіння з натуральної шкіри
 - Електропривод передніх сидінь із пам'яттю для різних водіїв
 - 3х рівневі підігріви передніх сидінь
 - Преміальна аудіосистема BOSE
 - Проекція на лобове вікно
 - Двозонний клімат контроль
 - Круїз контроль
 - Люк
 - Підрульові пелюстки
 - Електронний ручник
 - Камера заднього виду
 - Датчики дощу та світла
 - Допомога при виїзді заднім ходом
 - Дзеркала з авто затемненням
 - Витрата по місту 8-9літрів
 - Навігація
 - Блютуз"
https://auto.ria.com/uk/auto_mazda_cx_9_34084799.html,Mazda,CX-9,2020,29999,1130962,30 тис. км,Київ,"Бензин, 2.5 л.",Автомат,KA 9896 EC,"Авто в ідеальному стані, робити нічого не потрібно, тільки після ТО. На всі питання відповім, дзвоніть. ТОРГ"
https://auto.ria.com/uk/auto_mazda_3_34117438.html,Mazda,3,2017,14200,538606,91 тис. км,Харків,"Бензин, 2.5 л.",Автомат,,"ГРАНД ТУРИНГ! Рестайлинг, конец 2016 года , с салона выехала в 2017 году! Вин:    JM1BN1W39H1126428 . 

Все що знала - вказала. Все інше можете спитати по телефону або при зустрічі. Авто пригнане с США, мало дуже гарний удар. Подушки усі не стріляли!!! Нещодавно поміналяа гальмівні диски - зі Штатів їх не міняла собі , та колодку зі ступицею. Машина повністю в чудовому стані, хочу щоб новий водій піклувався так само про неї!!!! Обслуговувалася вчасно, кожні 10 тис км."
https://auto.ria.com/uk/auto_mazda_6_34285790.html,Mazda,6,2015,15000,567900,109 тис. км,Дніпро (Дніпропетровськ),"Бензин, 2.5 л.",Автомат,AP 8949 II,Авто в идеальном состоянии!!Всё  вопросы  отвечу  по телефону!!!
https://auto.ria.com/uk/auto_mazda_6_34286363.html,Mazda,6,2015,13500,508950,138 тис. км,Київ,"Бензин, 2.5 л.",Автомат,BM 8437 CK,"Продам власне авто, пригнане із США. Авто в гарному стані. Пошкоджена була задня ліва дверка. Гарний і надійний автомобіль, кому цікаві подробиці телефонуйте!"
https://auto.ria.com/uk/auto_mazda_6_33549597.html,Mazda,6,2018,19800,746460,79 тис. км,Лозова,"Бензин, 2.5 л.",Автомат,,"Mazda 6 Grand Turing 2, 5 TURBO (231 л.с.) максимальная комплектация, выпуск 10-й месяц 18 года Цвет белый перламутр 3D! Самый красивый бело-черный салон в идеальном состоянии!Диски r19 c новой резиной! Машина покупалась для себя! Обслужен до мелочей! Кожаный перфорированный салон, 6-тиступенчатый автомат со спорт режимом, мультируль с адаптивным круизом (радар),подрулевые лепестки и т.д. Датчик давления шин, люк, 2-хзонный климат, LED фары, зеркала заднего и наружного вида с автозатемнениям, подогрев сидений, датчик света, дождя, кнопка старт/стоп, камера заднего вида с проекцией,сиденье водителя с электрорегулировкой, премиум музыка BOSE, сабвуфер, бесключевой доступ, авто переключение дальнего света, система удерживания автомобиля в полосе, бортовой компьютер,,тормозной ассистент, контроль мертвых зон, навигация, громкая связь,Заменены:все масла и жидкости, ходовая и двигатель -  в идеале !Продажа от хозяйки!!!"
https://auto.ria.com/uk/auto_mazda_cx_3_34285843.html,Mazda,CX-3,2019,19100,725609,17 тис. км,Львів,"Бензин, 2 л.",Автомат,BC 5540 PH,"Автомобіль в ідеальному стані,безпека ціла,ДУЖЕ ХОРОША КОМПЛЕКТАЦІЯ!"
https://auto.ria.com/uk/auto_mazda_cx_9_31243245.html,Mazda,CX-9,2019,29500,1112740,6 тис. км,Дніпро (Дніпропетровськ),"Бензин, 2.5 л.",Не вказано,AE 6485 PE,Чёрная кожа. Климат-контроль. Круиз-контроль. Датчик дождя и света. Система запуска двигателя без ключа. Контроль движения по полосам. Мертвые зоны. Подогрев передних и задних сидений. Шторки на окнах задних дверей. Люк. Электробагажник. Камера заднего вида и кругового обзора. Проекция на лобовое стекло. Акустика Bose. Память сидений. Парктроник . Led оптика. 7 мест. Авто в отличном состоянии
https://auto.ria.com/uk/auto_mazda_6_33951489.html,Mazda,6,2016,15000,569550,112 тис. км,Кременчук,"Бензин, 2.5 л.",Автомат,KA 2435 HM,"Авто в хорошему состоянию, гаражное хранения все вопросы по номеру
Авто не для перекупов!
Машина с 17 года в Украине идёт с 16"
https://auto.ria.com/uk/auto_mazda_3_34285542.html,Mazda,3,2017,14000,529900,68 тис. км,Тернопіль,"Бензин, 2.5 л.",Автомат,CE 4161 EK,"Продам Mazda 3 2017р. 
Автомобіль приганявся з США для себе!!!
Професійно відремонтований та відновлена вся безпека)
Працює все без нарікань, кожна кнопочка та кожна функція.
Зроблене велике ТО 4 тис. км. тому
Також зроблена хімчистка та поліровка.
Автомобіль вартий уваги 
Японська зборка!!! ( зверніть увагу на інші машини цієї марки та моделі)
1 власник 
Торг присутній біля авто!!!"
https://auto.ria.com/uk/auto_mazda_6_34285318.html,Mazda,6,2019,26777,1015919,29 тис. км,Київ,"Бензин, 2.5 л.",Автомат,BM 1272 CI,"Официальный автомобиль!!!!
Куплен в 2020 году!!!!
Кожа, память сидений, бесключевой, камера, парктроники и многое другое!!!
Не бит!! Не крашен!!!!
Состояние нового авто!!!!!!"
https://auto.ria.com/uk/auto_mazda_cx_30_33399695.html,Mazda,CX-30,2019,21700,822864,20 тис. км,Львів,"Бензин, 2.5 л.",Автомат,BC 5043 PC,"Авто у доброму стані, комфортне та динамічне. Листопад 2019р. Зроблено ТО, не вимагає вкладень. Відновлене повністю з оригинальних запчастин на професійному СТО. Хороша комплектація: радар, сліпі зони, утримання в смузі руху, попередження зіткнення, адаптивний круїз, Apple CarPlay та Android auto, датчики тиску шин, датчик світла та дощу,адаптивне дальнє світло, full led оптика, шкіряний салон, безключовий доступ, клімат контроль двозонний"
https://auto.ria.com/uk/auto_mazda_3_34284216.html,Mazda,3,2018,12500,473250,80 тис. км,Львів,"Бензин, 2.5 л.",Автомат,,"MAZDA 3 TOURING 2018
Авто з США
Авто в хорошому стані
Було проведено повне ТО
По ходовій все добре
Салон в гарному стані
Є два комплекти коліс
Більше деталей по телефону"
https://auto.ria.com/uk/auto_mazda_6_33073050.html,Mazda,6,2016,19600,744212,86 тис. км,Київ,"Дизель, 2.2 л.",Автомат,AI 9963 EX,"Продам власний автомобіль. MAZDA 6 2.2 diesel. Перший власник, перша реєстрація 01.04.2017 р. Офіційний автомобіль ВІДІ ГРУПП. Пробіг реальний. Авто обслуговувалось на офіційному сервісі до 60 000. Всі ТО за регламентом. Після 60 000 заміна масла кожні 7 тисяч км. Захист коробки та двигуна.  Ідеальне та комфортне авто. Два комплекти гуми (літо, зима), преміальна система безпеки. Авто не бите й не фарбоване. Всі системи працюють ідеально. Прохання площадкам та перекупам не телефонувати."
https://auto.ria.com/uk/auto_mazda_cx_30_34284422.html,Mazda,CX-30,2021,25700,974544,9 тис. км,Харків,"Бензин, 2.5 л.",Автомат,AX 0254 MP,"Автомобіль відремонтовано на офіційному дилері Mazda в місті Харкові з оригінальних запчастин. Авто куплялося для себе , та ремонтувалося під себе. Передмаксимальна комплектація PREFERED . 
В комплектацію входить : шкіряний салон, електропривід водійского сидіння з пам'яттю , датчики тиску в шинах (R18),
Адаптивний круіз-контроль(ДИСТРОНІК) , датчики сліпих зон, утримання в полосі руху  , Люк."
https://auto.ria.com/uk/auto_mazda_6_33882216.html,Mazda,6,2016,11899,450496,74 тис. км,Дніпро (Дніпропетровськ),"Бензин, 2.5 л.",Автомат,AE 9862 OH,"Авто в хорошем состоянии, полностью обслужена .
Вложений не требует 

JM1GJ1U5XG1485937"
https://auto.ria.com/uk/auto_mazda_cx_9_33238585.html,Mazda,CX-9,2016,24900,939476,59 тис. км,Київ,"Бензин, 2.5 л.",Автомат,KA 6240 EM,Машина в хорошому стані.
https://auto.ria.com/uk/auto_mazda_cx_5_34283462.html,Mazda,CX-5,2021,26000,984360,11 тис. км,Львів,"Бензин, 2.5 л.",Автомат,,
https://auto.ria.com/uk/auto_mazda_cx_9_31151533.html,Mazda,CX-9,2018,28800,1093248,52 тис. км,Львів,"Бензин, 2.5 л.",Автомат,BC 8940 MA,"Автомобіль в ідеальному технічному та візуальному стані. Пройдені всі необхідні ТО.
Дуже багата комплектація. В салоні все працює, машина повністю підходить для комфортної їзди як по місту, так і по трасі.
7 місць, усилитель руля, шкіряний салон, ел. люк, бортовий комп’ютер, клімат контроль, адаптивний круїз контроль, підігрів сидінь, датчик дощу, датчик світла, датчик сліпих зон, CAR-PLAY андроїд авто, акустична система BOSE.
На обмін дорожче."
https://auto.ria.com/uk/auto_mazda_3_34082181.html,Mazda,3,2020,21500,816785,49 тис. км,Київ,"Бензин, 2.5 л.",Автомат,AE 8278 TO,"Машина в отличном состоянии.
Не требует никаких  денежных вложений.
Есть два оригинальных ключа.
Все, что необходимо хорошему водителю, в этом автомобиле, все есть.
Очень приемистый, всегда стремящейся в перед, хищный автомобиль.
Адаптивный круиз контроль, хорошая музыка, CarPlay благодаря которому , можно сказать, есть все и навигация, и отличная качественная музыка, всплывающие сообщения, в общем, одним словом, все для  комфортной и качественной езды.
Ставил защиту радиатора, москитную сетку, от камней  и всех летающих  существ на трассе.
Делалась полная чистка системы кондиционирования.
На сегодняшний день, это 05.03.2023 полное обслуживание было произведено немного более 3000 км. назад, менялось масло, все фильтры, производились все диагностики.
На автомобиль установлена качественная и надежная сигнализация StarLine. Устанавливал сигнализацию, знаток своего дела, поэтому, можно спать спокойно и не переживать за своего железного коня.
Так же, есть метка, дополнение к данной сигнализации.
Присутствуют и другие фишки, которые защищают автомобиль от не хороших людей.
Удаленный запуск автомобиля, что очень удобно в холодную пору года.
Кнока Старт/Стоп
Без ключевой доступ к автомобилю.
Стоит новая зимняя резина(указано на фото)на которой отъездил, всего один сезон, резина, как новая.
Goodyear UltraGrip Ice 2   R18.
Есть так же хорошая летняя резина, на 2-3 года, точно еще хватит, если нужно будет фото, сделаю, предоставлю.
В багажнике и в салоне, установлены отличные коврики EVA, в виде сот, которые зарекомендовали себя с очень хорошей стороны, как зимой так и летом.
Данный автомобиль принесет вам только удовольствие и комфорт от езды в городе и на трассе."
https://auto.ria.com/uk/auto_mazda_cx_5_33949520.html,Mazda,CX-5,2017,20500,773464,77 тис. км,Кривий Ріг,"Бензин, 2.5 л.",Автомат,AE 0243 OK,"Продам власне авто пригнане з США . Пошкоджені деталі були замінені на оригінальні в колір , без шпаклівки та фарбування . Авто повністю в робочому стані та обслуговуване . Салон чистий та охайний , без царапин . Прохання не пропонувати смішний торг та обмін . ОБМІН НЕ ЦІКАВИТЬ ЗОВСІМ!!!!!!!!"
https://auto.ria.com/uk/auto_mazda_cx_5_34281953.html,Mazda,CX-5,2017,20300,769776,70 тис. км,Хмельницький,"Бензин, 2.5 л.",Автомат,BX 2205 EP,"Продам автомобіль Mazda CX5 повний привід 2.5 Skyactive 11.2017 року виробництва в багатій комплектації Grand Touring, пригнаний з Канади 2021 року. Професійно відремонтовані пошкодження, оригінальними запчастинами, замінено всі фільтра та масла коробка/двигун, свічки запалення! Автомобіль у гарному охайному стані, пробіг по Україні 12 тис км
Готовий до будь яких перевірок, всі фото в до та після наявності!"
https://auto.ria.com/uk/auto_mazda_cx_5_32846536.html,Mazda,CX-5,2018,22000,830280,65 тис. км,Київ,"Бензин, 2.5 л.",Автомат,KA 7801 EI,"Дуже гарне авто, в гарній комплектації, з активним радаром, сліпими зонами, утримання в полосі і т.д.,в гарному стані, сів і поїхав, не потребує вкладень, чудовий розхід і динаміка"
https://auto.ria.com/uk/auto_mazda_6_33803545.html,Mazda,6,2019,19000,719910,90 тис. км,Херсон,"Бензин, 2.5 л.",Автомат,BT 5642 CO,"Продам MAZDA 6 у комплектації GRAND TOURING. Привезли з Америки із незначними ушкодженнями. Усі якісно відновили! Проведено повне Т.О. на 80 тисячах кілометрів, із заміною олії та всіх фільтрів, додатково поставили захист двигуна і нову зимову гуму так само є комплект літньої гуми.
 На даний момент автомобіль не потребує жодних вкладень. та електроприводом. Машина знаходиться в Польщі більш точна інформація по телефону"
https://auto.ria.com/uk/auto_mazda_cx_9_33677555.html,Mazda,CX-9,2016,27000,1018980,76 тис. км,Одеса,"Бензин, 2.5 л.",Автомат,AH 9078 MX,"Авто у гарному стані,близкому до нового. Комплектація максимальна, Grand Toiring. Привозив для себе,запчастини всі оригінальні. Тільки зняття з обліку."
https://auto.ria.com/uk/auto_mazda_cx_3_33396870.html,Mazda,CX-3,2018,17400,656676,65 тис. км,Львів,"Бензин, 2 л.",Автомат,,"Автомобіль в хорошому стані, повністю обслужений. Користуюсь 2ва роки. Жодних критичних поломок не було. На сьогоднішній день жодного вкладу не потребує. Торг мінімальний при особистій зустрічі та реальному покупцеві."
https://auto.ria.com/uk/auto_mazda_cx_5_32846536.html,Mazda,CX-5,2018,22000,830280,65 тис. км,Київ,"Бензин, 2.5 л.",Автомат,KA 7801 EI,"Дуже гарне авто, в гарній комплектації, з активним радаром, сліпими зонами, утримання в полосі і т.д.,в гарному стані, сів і поїхав, не потребує вкладень, чудовий розхід і динаміка"
